Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,fraud_probability,is_predicted_fraud
492277,2020-12-17 23:43:58,2714019737356678,fraud_Heathcote LLC,shopping_net,913.22,Christina,Moore,F,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,1995-08-30,1057d6d529be008234caffe13808aead,1387323838,40.754469,-80.878766,1,0.87376976,1
492284,2020-12-17 23:46:50,639046421587,fraud_Kassulke PLC,shopping_net,835.25,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,ce6f26645fea47870406746d8b901f62,1387324010,41.424378,-80.12758000000001,1,0.9145938,1
492406,2020-12-18 00:41:53,4334230547694630,fraud_Gleason-Macejkovic,shopping_net,2519.17,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,e2749abf7f7c1f33926ed72fa1822064,1387327313,42.915767,-111.161141,0,0.6924502,1
492432,2020-12-18 00:54:35,180048185037117,"fraud_Wiza, Schaden and Stark",misc_pos,737.62,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,90d2bb7ab924268385d143c9088ccf3f,1387328075,41.49067,-75.32873199999999,0,0.8075213,1
492588,2020-12-18 02:04:22,213175487106448,fraud_Koelpin and Sons,misc_net,659.45,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",1954-12-10,a710fa10d478067692347d5178b87683,1387332262,33.02769,-99.92065,0,0.6192413,1
492823,2020-12-18 03:49:55,4961003488432306,fraud_Durgan-Auer,misc_net,1678.87,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,b8ef0ce7ccbc8650e358ab0c2c0a1065,1387338595,40.622,-76.49940500000001,0,0.73729664,1
492995,2020-12-18 05:07:54,4972228199573984,fraud_Koelpin and Sons,misc_net,1075.07,Brian,Hogan,M,3316 Cindy Land,Lane,OK,74555,34.2691,-95.9685,861,Quantity surveyor,1960-04-08,716082e4b4c7b7c9afc88c5ebab6a5ee,1387343274,35.017024,-95.936206,0,0.7133417,1
493595,2020-12-18 09:52:13,30082025922891,fraud_Simonis-Prohaska,misc_pos,710.11,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,5713f0b6dd58cb5468c98ed1bb793ca8,1387360333,25.995149,-80.75561400000001,0,0.74741864,1
493952,2020-12-18 12:32:56,4642255475285942,fraud_Hills-Witting,shopping_net,2899.68,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,9960bc4b6c34ea63eba4209772e1b27b,1387369976,38.840362,-109.916658,0,0.84460545,1
494388,2020-12-18 14:49:24,2266735643685262,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,1480.84,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,29a663bcb750536a34a6957ea275e884,1387378164,33.968306,-86.223737,0,0.8765844,1
494466,2020-12-18 15:13:19,3561212938177173,fraud_Pacocha-Bauch,shopping_pos,1573.98,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,2543cc2d5d07c6c1c5d10f39494ae0b4,1387379599,32.20377,-85.347578,0,0.871543,1
494505,2020-12-18 15:27:22,2720830304681674,fraud_Frami Group,entertainment,543.81,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,62e5b0334896e8bf0515c9cb0cfe5d13,1387380442,37.39213,-87.546801,0,0.742993,1
494891,2020-12-18 17:22:07,30266994494236,fraud_Pfeffer and Sons,shopping_pos,1196.74,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,b9c64cdf6aa87f717477b150f39cbd4b,1387387327,37.218342,-77.69330500000001,0,0.85778964,1
495154,2020-12-18 18:44:39,374125201044065,fraud_Sawayn PLC,shopping_pos,837.53,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,a3a5addfcb05517dbe7a32703008be20,1387392279,39.319253,-76.39384,1,0.8947212,1
495481,2020-12-18 20:33:01,676369110710,fraud_Simonis-Prohaska,misc_pos,555.54,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,61a8dc39e195dc406c400f83fffa55b3,1387398781,42.555228,-83.84558,0,0.8881209,1
495642,2020-12-18 21:19:33,4836998673805450,"fraud_Streich, Dietrich and Barton",shopping_net,1130.36,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,272fb98b2b307a6fdca8b23f8419b5d2,1387401573,45.388056,-87.10195,0,0.96657526,1
495791,2020-12-18 22:02:04,374125201044065,"fraud_Zboncak, Rowe and Murazik",shopping_net,835.63,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,1af30b050fec0ae3ca516e08c241a2da,1387404124,38.406167,-76.850227,1,0.97281003,1
495812,2020-12-18 22:08:08,374125201044065,"fraud_Kihn, Abernathy and Douglas",shopping_net,982.14,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,16ecdcdda5398b023eef4e61db54cc33,1387404488,39.434586,-77.83913000000001,1,0.9834421,1
496578,2020-12-19 03:18:14,36721445180895,"fraud_Bernier, Volkman and Hoeger",misc_net,541.48,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,3bf39f2fd796107bda4ca5b3dc3288b9,1387423094,41.904585,-73.771478,0,0.6975768,1
496846,2020-12-19 05:46:59,345832460465610,fraud_Kris-Padberg,shopping_pos,1902.63,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,5b82fa11d44fd75409cc9933d61c344c,1387432019,38.150707,-77.469557,0,0.723496,1
497687,2020-12-19 12:27:25,376445266762684,fraud_Hickle Group,shopping_pos,1872.93,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,c2d44abe7e6c239de93be921392de6bf,1387456045,40.413312,-101.068562,0,0.8238757,1
497825,2020-12-19 13:19:42,180094419304907,fraud_Kuhic LLC,shopping_net,1053.5,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,e4f45657c8873dec2dde620e32358ddb,1387459182,34.741461,-117.500204,0,0.51765305,1
497953,2020-12-19 13:57:43,6011399591920186,fraud_Gerlach Inc,shopping_net,914.86,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,b17130b72adf0eee99c82677da684419,1387461463,41.441707,-73.285011,0,0.520452,1
498277,2020-12-19 15:36:54,4377338765909719,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,1524.22,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982-04-19,172057ee1493abd872fd7c6a50985718,1387467414,35.857749,-83.119354,0,0.86525863,1
498309,2020-12-19 15:47:16,4514242065619750,fraud_Gerlach Inc,shopping_net,957.9,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,24b0b0654fa5ee7baf4b81d5e57f6c1a,1387468036,40.796059,-105.186212,0,0.7124898,1
498509,2020-12-19 16:43:54,3560318482131952,fraud_Satterfield-Lowe,travel,1739.21,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,2d4fcc4ceab40f3e2deceb11b51caaca,1387471434,34.924058,-87.4346,0,0.86252266,1
498560,2020-12-19 16:58:05,6011438889172900,fraud_Kris-Padberg,shopping_pos,1779.59,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,0172cb423c006f9e67bbcda40c6bd4c9,1387472285,33.768906,-92.185484,0,0.8540962,1
498674,2020-12-19 17:37:34,4951647200979051,fraud_Zemlak Group,misc_net,433.49,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,837730e5828cca8fa60bb8c8c00e2c97,1387474654,38.02686,-88.35072,0,0.60103613,1
498876,2020-12-19 18:42:04,3521417320836166,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,1058.01,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,bc41121c404ef60ebb953a8f5ec3a659,1387478524,38.94445,-86.544865,0,0.967252,1
499020,2020-12-19 19:32:04,3504178999463051,fraud_Boyer-Reichert,shopping_net,3814.08,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,cb98cf5fc09709165f2613ca21a38c34,1387481524,41.447501,-83.410341,0,0.9278036,1
499138,2020-12-19 20:05:23,4198470814557,fraud_McGlynn-Jaskolski,misc_pos,588.5,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,c2157299a9818194324a794dfc0777c8,1387483523,41.682445,-95.589388,0,0.8804718,1
499195,2020-12-19 20:22:40,676298633337,fraud_Turner and Sons,shopping_pos,754.87,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,ed27850e5a8b44d24ee0d6fd4b9ab3dc,1387484560,38.920645,-81.459281,0,0.763642,1
499222,2020-12-19 20:32:49,4769426683924058915,"fraud_Parker, Nolan and Trantow",entertainment,336.82,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,fbd4080b00ca0c1b815324cba58bc67e,1387485169,39.837413,-76.590325,0,0.724864,1
499256,2020-12-19 20:41:42,4836998673805450,fraud_Ankunding-Carroll,travel,3994.05,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,1da6b0437195fe227cb9eef0c8bfd691,1387485702,46.417441,-86.473159,0,0.91723406,1
499367,2020-12-19 21:16:04,4358137750029944984,fraud_Maggio-Fahey,misc_pos,611.53,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,f018c207045f68b83be56e85e57950d6,1387487764,42.996709,-91.971199,0,0.92268294,1
499551,2020-12-19 22:14:40,373905417449658,fraud_Turner and Sons,shopping_pos,1012.73,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,e82d4bdbf443174d62377355a09c2b1d,1387491280,32.60153,-97.924424,0,0.9052306,1
499585,2020-12-19 22:22:55,374125201044065,fraud_Klocko LLC,misc_net,831.86,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,a113a052ea81949175e2db4679743537,1387491775,38.994232,-76.757242,1,0.9917823,1
499668,2020-12-19 22:53:33,6011438889172900,"fraud_Willms, Kris and Bergnaum",shopping_pos,880.9,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,c42c608478e54a7da243c81dfe9fbf32,1387493613,34.186208,-90.824562,0,0.64127344,1
499719,2020-12-19 23:11:36,374125201044065,fraud_Turner and Sons,shopping_pos,939.59,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,c403c8b28b78d9a43f3440468a53e5a2,1387494696,39.201096,-77.301276,1,0.9731207,1
499732,2020-12-19 23:19:17,374125201044065,fraud_Schumm PLC,shopping_net,1121.05,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,60213a1124214805d1c9bb3678045254,1387495157,39.934793,-77.653351,1,0.98665684,1
499899,2020-12-20 00:12:51,6011109736646996,"fraud_Monahan, Bogisich and Ledner",misc_pos,356.96,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,d6688a70c6e3ed385fa5ae946f43ddc3,1387498371,34.857906,-78.240821,0,0.54200274,1
499942,2020-12-20 00:30:57,3531129874770000,"fraud_Lehner, Mosciski and King",misc_net,416.12,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,7ba88b97823f0055a8b529a125f63d1a,1387499457,44.547463,-73.760847,0,0.6333497,1
500003,2020-12-20 00:55:58,676148621961,fraud_Lebsack and Sons,misc_net,638.16,Jennifer,Vega,F,91644 Crystal Drives,Eagarville,IL,62023,39.1118,-89.7855,91,Materials engineer,1962-11-18,8c76833935280c4fa115295778c58dec,1387500958,39.519342,-89.385468,0,0.68095165,1
500034,2020-12-20 01:08:58,3597926034019603,fraud_Flatley-Durgan,misc_net,703.01,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,1993-03-23,90d546319a93ab6c7922d294fd28895e,1387501738,35.352035,-90.159059,0,0.7837377,1
500370,2020-12-20 02:56:31,4464457352619,"fraud_Parisian, Schiller and Altenwerth",misc_net,757.78,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,1b2d78e707630f2e30e728a0fdba7003,1387508191,30.481454,-83.915763,0,0.7938305,1
500434,2020-12-20 03:15:28,213125815021702,fraud_Koelpin and Sons,misc_net,594.6,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,1931-09-12,7b552dd68900930f4333e8f230506c3e,1387509328,41.226998,-73.946555,0,0.7068918,1
500966,2020-12-20 06:16:19,213126662687660,fraud_Nader-Heller,misc_net,745.6,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,4cc81895f6b3cbc0b4a395fd9b6fc69b,1387520179,27.540615000000003,-98.608656,0,0.5374242,1
501039,2020-12-20 06:40:39,3514865930894695,fraud_Schmidt and Sons,shopping_net,1440.65,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,2259f2431f4c1217d48f1830e88c4f9a,1387521639,32.663787,-106.786598,0,0.5558243,1
501050,2020-12-20 06:43:53,3592931352252641,fraud_Herman Inc,misc_pos,807.46,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,94405fa681972754373b7736724b78be,1387521833,44.856644,-91.843257,0,0.5034536,1
501174,2020-12-20 07:24:39,560881134780,fraud_Kuphal-Bartoletti,misc_net,500.28,Audrey,Martinez,F,343 Joshua Views,Liberty Mills,IN,46946,41.0356,-85.7358,136,Soil scientist,1953-03-19,8d4e815e35604ed263391c0d9bd399b7,1387524279,41.079483,-84.939501,0,0.54791534,1
501182,2020-12-20 07:26:13,4502539526809429801,fraud_Turcotte-Halvorson,misc_pos,1040.02,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,2c77394cff6d00b37c311d2326974143,1387524373,36.38382,-91.088833,0,0.83519703,1
501413,2020-12-20 08:49:54,30118423745458,fraud_Hamill-Daugherty,misc_net,857.29,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,1993-04-29,e2ea19f40961e06a40b956f80f5eb7d8,1387529394,41.288746,-74.100684,0,0.6406204,1
501469,2020-12-20 09:06:12,4922710831011201,fraud_Kuphal-Predovic,misc_net,928.48,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,1941-03-07,b3e540554444ae12cd79f049f824ff44,1387530372,40.456964,-79.852735,0,0.9456975,1
502425,2020-12-20 13:45:29,2712209726293386,fraud_Hyatt-Blick,travel,1487.09,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,5a59162876454809fc65a89653167d47,1387547129,31.361351000000003,-90.840951,0,0.5720323,1
502542,2020-12-20 14:08:14,675909898057,"fraud_Ritchie, Bradtke and Stiedemann",travel,4052.61,Christopher,Henry,M,1198 Robert Stravenue Apt. 479,Armonk,NY,10504,41.136,-73.7009,7987,Television/film/video producer,1964-03-16,4d352b8dacc78dbad79c01a2b81c8e53,1387548494,41.076991,-73.457973,0,0.8976939,1
502673,2020-12-20 14:40:22,630424987505,fraud_Wiza LLC,misc_pos,1410.22,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,04c8983481b5776186e4022501ec6410,1387550422,38.480845,-80.420187,0,0.85901195,1
503103,2020-12-20 16:14:02,3598215285024754,fraud_Barrows PLC,shopping_pos,1344.7,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,c43f4e9b78cb08dfd8e3915b5a89292a,1387556042,41.583502,-73.70875600000001,0,0.92438877,1
503695,2020-12-20 18:19:16,60487002085,fraud_Williamson LLC,misc_pos,608.68,David,White,M,66234 Hall Lock Suite 758,Jackson,MS,39211,32.3739,-90.1293,233060,"Horticulturist, commercial",1972-08-15,43922708b06e08232f61f15b9bd1701a,1387563556,32.971644,-90.837988,0,0.80388004,1
503820,2020-12-20 18:47:26,6538891242532018,"fraud_Quitzon, Green and Bashirian",shopping_pos,958.44,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,0d864403f0533eafcf2455b2af495e1c,1387565246,36.556305,-91.192865,0,0.7413923,1
504271,2020-12-20 20:33:30,2235613922823698,fraud_Kerluke PLC,misc_net,630.08,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,0edb8c02ea065a34c1b225ff3683f0b8,1387571610,41.86668,-103.99445,0,0.9382976,1
504556,2020-12-20 21:28:33,4481131401752,fraud_Lemke-Gutmann,shopping_net,1414.59,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,4343e994698b9d5d421f5cbd2c76d04c,1387574913,41.292349,-72.217833,0,0.97038525,1
504686,2020-12-20 21:54:23,4587577161160601,"fraud_Reichert, Huels and Hoppe",shopping_net,3523.87,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,edcc61a145f51c52d68017312a219e5d,1387576463,44.569141,-69.175216,0,0.954872,1
504819,2020-12-20 22:20:04,30266994494236,fraud_Terry-Huel,shopping_net,6852.36,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,85cc89dd4c705e445d1ce3079e6e1201,1387578004,37.383454,-78.415253,0,0.9221639,1
504949,2020-12-20 22:45:21,6011652924285713,"fraud_Hayes, Marquardt and Dibbert",misc_net,534.4,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,f109a08a07cfc39e66356a44e2cf325a,1387579521,37.964435,-93.076489,0,0.9609086,1
505155,2020-12-20 23:30:51,4873783502705038,fraud_Turner and Sons,shopping_pos,734.48,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,3b7559b4c704168e993ca36420012075,1387582251,47.759902,-121.936206,0,0.801627,1
505240,2020-12-20 23:48:30,2512312531485080,"fraud_Hahn, Douglas and Schowalter",travel,1730.32,John,Mccormick,M,79414 Clark Lakes Suite 966,Warren,MI,48088,42.5164,-82.9832,134056,"Producer, radio",1956-10-08,9b53506d1e04864cd75224ab0130882f,1387583310,41.848703,-83.449989,0,0.95995975,1
505498,2020-12-21 01:06:56,2720894374956739,fraud_Block Group,misc_pos,1188.31,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1927-05-25,a5ef5add0a0584bb6f017d5197552519,1387588016,42.792813,-83.482647,0,0.507763,1
505794,2020-12-21 02:28:23,3583635130604947,fraud_Wisozk and Sons,misc_pos,431.42,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,d1e447603002b65acb5638569c09a375,1387592903,39.532039000000005,-75.259303,0,0.5807545,1
505913,2020-12-21 02:57:35,6011348830550197,fraud_Dooley-Thompson,misc_net,732.78,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,0e9505cd3d23a364ad8dd4ddc5c437b6,1387594655,34.383282,-85.925579,0,0.8234235,1
505969,2020-12-21 03:14:09,4186530744674,fraud_Kassulke Inc,entertainment,570.77,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,1966-11-10,8744e7709fb1f94cd5fd757ed142d288,1387595649,34.082105,-80.835095,0,0.6338144,1
506164,2020-12-21 04:08:12,4979422371139333,fraud_Volkman Ltd,misc_net,2549.5,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,781c22a02480d773626c1db9fcaed3aa,1387598892,40.945774,-98.903949,0,0.7840705,1
506359,2020-12-21 05:07:05,180064817343047,fraud_Durgan-Auer,misc_net,607.19,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,1967-03-30,5d841ef503cc36dcdf0b9ea09c26d201,1387602425,37.716168,-86.990501,0,0.6086862,1
506920,2020-12-21 07:56:50,4826655832045236,"fraud_Swaniawski, Lowe and Robel",shopping_pos,1400.62,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,35535286d1c68df17cf0acbb8d8f00d3,1387612610,40.817664,-70.427962,0,0.52621126,1
507031,2020-12-21 08:28:30,38580485618059,"fraud_Herman, Treutel and Dickens",misc_net,940.22,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,1968-05-13,6757b6b680705890e8eeff208459e9e4,1387614510,48.464989,-103.155361,0,0.70342,1
507179,2020-12-21 09:09:58,4707867759656333,"fraud_Rippin, Kub and Mann",misc_net,1232.3,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,351d2b361daa7c76c29a2935d4382e35,1387616998,37.176414,-83.333499,0,0.77964395,1
